IE_XML_ID	IE_NAME	IE_ID	IE_ACTIVE	IE_ACTIVE_FROM	IE_ACTIVE_TO	IE_PREVIEW_PICTURE	IE_PREVIEW_TEXT	IE_PREVIEW_TEXT_TYPE	IE_DETAIL_PICTURE	IE_DETAIL_TEXT	IE_DETAIL_TEXT_TYPE	IE_CODE	IE_SORT	IE_TAGS	IP_PROP85	IP_PROP95	IP_PROP96	IP_PROP97	IP_PROP43	IP_PROP44	IP_PROP45	IP_PROP46	IP_PROP47	IP_PROP50	IP_PROP107	IP_PROP59	IP_PROP105	IP_PROP102	IP_PROP99	IP_PROP130	IP_PROP124	IP_PROP114	IP_PROP134	IP_PROP132	IP_PROP139	IP_PROP110	IP_PROP98	IP_PROP51	IP_PROP111	IP_PROP106	IP_PROP60	IP_PROP137	IP_PROP127	IP_PROP129	IP_PROP135	IP_PROP136	IP_PROP126	IP_PROP128	IP_PROP112	IP_PROP100	IP_PROP131	IP_PROP103	IP_PROP101	IP_PROP104	IP_PROP52	IP_PROP93	IP_PROP125	IP_PROP133	IP_PROP138	IP_PROP108	IC_GROUP0	IC_GROUP1	IC_GROUP2
64224	Термошкаф  IBV-6060200-150	64224	Y					text	/upload/iblock/87d/87db67f86093a49e364b80bd81466bbd.png		html	IBV-6060200-150	500			600	600	200	itprom				IBV-6060200-150		Есть	588		Есть	Усиленная									/upload/iblock/c99/c99a1277fefee019af5d07e00c964bfe.png	IP66	Есть									150	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64224	Термошкаф  IBV-6060200-150	64224	Y					text	/upload/iblock/87d/87db67f86093a49e364b80bd81466bbd.png		html	IBV-6060200-150	500			600	600	200	itprom				IBV-6060200-150		Есть	588		Есть	Усиленная									/upload/iblock/a04/a0425bd60a395d3d3d0184bcf3d760f9.png	IP66	Есть									150	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64224	Термошкаф  IBV-6060200-150	64224	Y					text	/upload/iblock/87d/87db67f86093a49e364b80bd81466bbd.png		html	IBV-6060200-150	500			600	600	200	itprom				IBV-6060200-150		Есть	588		Есть	Усиленная									/upload/iblock/71a/71a4930448ad193ec78d4d189ee2db50.png	IP66	Есть									150	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64224	Термошкаф  IBV-6060200-150	64224	Y					text	/upload/iblock/87d/87db67f86093a49e364b80bd81466bbd.png		html	IBV-6060200-150	500			600	600	200	itprom				IBV-6060200-150		Есть	588		Есть	Усиленная									/upload/iblock/e29/e296c0596de944d0f31f1a70dbce24e1.png	IP66	Есть									150	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64225	Термошкаф  IBV-3030210-45	64225	Y					text			html	IBV-3030210-45	500			300	300	210	itprom				IBV-3030210-45		Есть			Есть	Усиленная										IP66	Есть									45	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64226	Термошкаф  IBV-3040210-45	64226	Y					text			html	IBV-3040210-45	500			300	400	210	itprom				IBV-3040210-45		Есть			Есть	Усиленная										IP66	Есть									45	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64227	Термошкаф  IBV-3830210-45	64227	Y					text	/upload/iblock/fd2/fd2681fc29be77ad0ffde47331f48f12.png		html	IBV-3830210-45	500			380	300	210	itprom				IBV-3830210-45		Есть			Есть	Усиленная									/upload/iblock/527/527344ad1a0385ad6886f9af08d4d47d.png	IP66	Есть									45	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64227	Термошкаф  IBV-3830210-45	64227	Y					text	/upload/iblock/fd2/fd2681fc29be77ad0ffde47331f48f12.png		html	IBV-3830210-45	500			380	300	210	itprom				IBV-3830210-45		Есть			Есть	Усиленная									/upload/iblock/f7d/f7d8b2a35b8182bbe5edc127f52c4d42.png	IP66	Есть									45	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64227	Термошкаф  IBV-3830210-45	64227	Y					text	/upload/iblock/fd2/fd2681fc29be77ad0ffde47331f48f12.png		html	IBV-3830210-45	500			380	300	210	itprom				IBV-3830210-45		Есть			Есть	Усиленная									/upload/iblock/b47/b47454aa6016467789df928d0308e4b5.png	IP66	Есть									45	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64227	Термошкаф  IBV-3830210-45	64227	Y					text	/upload/iblock/fd2/fd2681fc29be77ad0ffde47331f48f12.png		html	IBV-3830210-45	500			380	300	210	itprom				IBV-3830210-45		Есть			Есть	Усиленная									/upload/iblock/9ed/9ed8b73af0d019824fc5128843e1519a.png	IP66	Есть									45	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64227	Термошкаф  IBV-3830210-45	64227	Y					text	/upload/iblock/fd2/fd2681fc29be77ad0ffde47331f48f12.png		html	IBV-3830210-45	500			380	300	210	itprom				IBV-3830210-45		Есть			Есть	Усиленная									/upload/iblock/dac/dac0657b51d9c3e252f704b2c1e806d9.png	IP66	Есть									45	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64227	Термошкаф  IBV-3830210-45	64227	Y					text	/upload/iblock/fd2/fd2681fc29be77ad0ffde47331f48f12.png		html	IBV-3830210-45	500			380	300	210	itprom				IBV-3830210-45		Есть			Есть	Усиленная									/upload/iblock/e18/e185244907bfc458226f56d47354ad6e.png	IP66	Есть									45	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64227	Термошкаф  IBV-3830210-45	64227	Y					text	/upload/iblock/fd2/fd2681fc29be77ad0ffde47331f48f12.png		html	IBV-3830210-45	500			380	300	210	itprom				IBV-3830210-45		Есть			Есть	Усиленная									/upload/iblock/1a4/1a4cc411281cf8f4289c5d0bc56443d6.png	IP66	Есть									45	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64227	Термошкаф  IBV-3830210-45	64227	Y					text	/upload/iblock/fd2/fd2681fc29be77ad0ffde47331f48f12.png		html	IBV-3830210-45	500			380	300	210	itprom				IBV-3830210-45		Есть			Есть	Усиленная									/upload/iblock/245/245b41a9f8974233b4e6e29cc14112f4.png	IP66	Есть									45	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64228	Термошкаф  IBV-3838210-100	64228	Y					text	/upload/iblock/412/41267fb82fb15846041a5e1b328a9287.png		html	IBV-3838210-100	500			380	380	210	itprom				IBV-3838210-100		Есть			Есть	Усиленная									/upload/iblock/556/556b0b7a22226118e70f12ef645ab6c8.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64228	Термошкаф  IBV-3838210-100	64228	Y					text	/upload/iblock/412/41267fb82fb15846041a5e1b328a9287.png		html	IBV-3838210-100	500			380	380	210	itprom				IBV-3838210-100		Есть			Есть	Усиленная									/upload/iblock/ba6/ba6027edd7da7232cb111cae40d0d70d.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64228	Термошкаф  IBV-3838210-100	64228	Y					text	/upload/iblock/412/41267fb82fb15846041a5e1b328a9287.png		html	IBV-3838210-100	500			380	380	210	itprom				IBV-3838210-100		Есть			Есть	Усиленная									/upload/iblock/bf4/bf434c2f3e378b42f48dabb1b2b6f92d.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64228	Термошкаф  IBV-3838210-100	64228	Y					text	/upload/iblock/412/41267fb82fb15846041a5e1b328a9287.png		html	IBV-3838210-100	500			380	380	210	itprom				IBV-3838210-100		Есть			Есть	Усиленная									/upload/iblock/5b3/5b3c9d4122fd32593ff0913d365a7bb9.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64228	Термошкаф  IBV-3838210-100	64228	Y					text	/upload/iblock/412/41267fb82fb15846041a5e1b328a9287.png		html	IBV-3838210-100	500			380	380	210	itprom				IBV-3838210-100		Есть			Есть	Усиленная									/upload/iblock/a1d/a1d51d21ac8ddd269b35a55973d2fd9c.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64229	Термошкаф  IBV-3860210-100	64229	Y					text	/upload/iblock/c87/c87e8ede9f6cc33ea2dcb5e9ab006e27.png		html	IBV-3860210-100	500			380	600	210	itprom				IBV-3860210-100		Есть	578		Есть	Усиленная									/upload/iblock/7fc/7fc7685d27bb14e5ff786d7a77b187ed.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64229	Термошкаф  IBV-3860210-100	64229	Y					text	/upload/iblock/c87/c87e8ede9f6cc33ea2dcb5e9ab006e27.png		html	IBV-3860210-100	500			380	600	210	itprom				IBV-3860210-100		Есть	578		Есть	Усиленная									/upload/iblock/187/187fef764b8ff82aa941c4c30ef24704.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64229	Термошкаф  IBV-3860210-100	64229	Y					text	/upload/iblock/c87/c87e8ede9f6cc33ea2dcb5e9ab006e27.png		html	IBV-3860210-100	500			380	600	210	itprom				IBV-3860210-100		Есть	578		Есть	Усиленная									/upload/iblock/8fc/8fc4931b642f55f155b7b540484093c7.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64229	Термошкаф  IBV-3860210-100	64229	Y					text	/upload/iblock/c87/c87e8ede9f6cc33ea2dcb5e9ab006e27.png		html	IBV-3860210-100	500			380	600	210	itprom				IBV-3860210-100		Есть	578		Есть	Усиленная									/upload/iblock/6fa/6fae090bff4ba9f2e2a3b9cd09684b32.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64229	Термошкаф  IBV-3860210-100	64229	Y					text	/upload/iblock/c87/c87e8ede9f6cc33ea2dcb5e9ab006e27.png		html	IBV-3860210-100	500			380	600	210	itprom				IBV-3860210-100		Есть	578		Есть	Усиленная									/upload/iblock/cea/ceab282bc7ba9fdd131c97f66afc7038.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64229	Термошкаф  IBV-3860210-100	64229	Y					text	/upload/iblock/c87/c87e8ede9f6cc33ea2dcb5e9ab006e27.png		html	IBV-3860210-100	500			380	600	210	itprom				IBV-3860210-100		Есть	578		Есть	Усиленная									/upload/iblock/f4e/f4e8c5dc43792fc70ef5d7a750882017.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64229	Термошкаф  IBV-3860210-100	64229	Y					text	/upload/iblock/c87/c87e8ede9f6cc33ea2dcb5e9ab006e27.png		html	IBV-3860210-100	500			380	600	210	itprom				IBV-3860210-100		Есть	578		Есть	Усиленная									/upload/iblock/15a/15ae3a3d64f8a339a09e474c951b8c9e.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64229	Термошкаф  IBV-3860210-100	64229	Y					text	/upload/iblock/c87/c87e8ede9f6cc33ea2dcb5e9ab006e27.png		html	IBV-3860210-100	500			380	600	210	itprom				IBV-3860210-100		Есть	578		Есть	Усиленная									/upload/iblock/3bc/3bccaa1cc6ac86a0f3118984f04dfe40.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64230	Термошкаф  IBV-4050210-100	64230	Y					text	/upload/iblock/6c6/6c6342393c4e56a74d0b483563fba2e3.png		html	IBV-4050210-100	500			400	500	210	itprom				IBV-4050210-100		Есть	579		Есть	Усиленная									/upload/iblock/c87/c87a527f34ebaebd99316e02d04806d5.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64230	Термошкаф  IBV-4050210-100	64230	Y					text	/upload/iblock/6c6/6c6342393c4e56a74d0b483563fba2e3.png		html	IBV-4050210-100	500			400	500	210	itprom				IBV-4050210-100		Есть	579		Есть	Усиленная									/upload/iblock/661/661977e27101afb495cc2d34b295bfc3.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64230	Термошкаф  IBV-4050210-100	64230	Y					text	/upload/iblock/6c6/6c6342393c4e56a74d0b483563fba2e3.png		html	IBV-4050210-100	500			400	500	210	itprom				IBV-4050210-100		Есть	579		Есть	Усиленная									/upload/iblock/41a/41a6132c5a71577acf81fef4d401e5b9.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64230	Термошкаф  IBV-4050210-100	64230	Y					text	/upload/iblock/6c6/6c6342393c4e56a74d0b483563fba2e3.png		html	IBV-4050210-100	500			400	500	210	itprom				IBV-4050210-100		Есть	579		Есть	Усиленная									/upload/iblock/7b3/7b3b8be635fd7b18108f5c4746fef784.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64230	Термошкаф  IBV-4050210-100	64230	Y					text	/upload/iblock/6c6/6c6342393c4e56a74d0b483563fba2e3.png		html	IBV-4050210-100	500			400	500	210	itprom				IBV-4050210-100		Есть	579		Есть	Усиленная									/upload/iblock/897/89763edbaa14b16836a8acae2a5971b1.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64230	Термошкаф  IBV-4050210-100	64230	Y					text	/upload/iblock/6c6/6c6342393c4e56a74d0b483563fba2e3.png		html	IBV-4050210-100	500			400	500	210	itprom				IBV-4050210-100		Есть	579		Есть	Усиленная									/upload/iblock/0a1/0a1ce05a39d066415096ca4ad5d2c430.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64230	Термошкаф  IBV-4050210-100	64230	Y					text	/upload/iblock/6c6/6c6342393c4e56a74d0b483563fba2e3.png		html	IBV-4050210-100	500			400	500	210	itprom				IBV-4050210-100		Есть	579		Есть	Усиленная									/upload/iblock/9df/9df1281cda591537189a9cae70ef9987.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64230	Термошкаф  IBV-4050210-100	64230	Y					text	/upload/iblock/6c6/6c6342393c4e56a74d0b483563fba2e3.png		html	IBV-4050210-100	500			400	500	210	itprom				IBV-4050210-100		Есть	579		Есть	Усиленная									/upload/iblock/ca0/ca020da868dc8214d240201afe399b61.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64231	Термошкаф  IBV-5050210-100	64231	Y					text	/upload/iblock/e84/e8475a3852448249240e0c5c64bc7bd2.png		html	IBV-5050210-100	500			500	500	210	itprom				IBV-5050210-100		Есть	584		Есть	Усиленная									/upload/iblock/e1e/e1ef9675c34fda0255984535c1c275db.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64231	Термошкаф  IBV-5050210-100	64231	Y					text	/upload/iblock/e84/e8475a3852448249240e0c5c64bc7bd2.png		html	IBV-5050210-100	500			500	500	210	itprom				IBV-5050210-100		Есть	584		Есть	Усиленная									/upload/iblock/b6a/b6a6b2fe4bdc812b5ab5a2ac2ca514ed.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64231	Термошкаф  IBV-5050210-100	64231	Y					text	/upload/iblock/e84/e8475a3852448249240e0c5c64bc7bd2.png		html	IBV-5050210-100	500			500	500	210	itprom				IBV-5050210-100		Есть	584		Есть	Усиленная									/upload/iblock/6fb/6fbd00e8e331cd461ed3f566dc39d1f5.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64231	Термошкаф  IBV-5050210-100	64231	Y					text	/upload/iblock/e84/e8475a3852448249240e0c5c64bc7bd2.png		html	IBV-5050210-100	500			500	500	210	itprom				IBV-5050210-100		Есть	584		Есть	Усиленная									/upload/iblock/751/7518b546e368e1aa4615bfe1d5060390.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64231	Термошкаф  IBV-5050210-100	64231	Y					text	/upload/iblock/e84/e8475a3852448249240e0c5c64bc7bd2.png		html	IBV-5050210-100	500			500	500	210	itprom				IBV-5050210-100		Есть	584		Есть	Усиленная									/upload/iblock/19e/19e5312c458be96e5d42de941f048e7e.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64231	Термошкаф  IBV-5050210-100	64231	Y					text	/upload/iblock/e84/e8475a3852448249240e0c5c64bc7bd2.png		html	IBV-5050210-100	500			500	500	210	itprom				IBV-5050210-100		Есть	584		Есть	Усиленная									/upload/iblock/d1a/d1aacc08b39bd3c664ca66a041b9342d.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
64231	Термошкаф  IBV-5050210-100	64231	Y					text	/upload/iblock/e84/e8475a3852448249240e0c5c64bc7bd2.png		html	IBV-5050210-100	500			500	500	210	itprom				IBV-5050210-100		Есть	584		Есть	Усиленная									/upload/iblock/2a1/2a1840d8b801a0cd447e07771219924d.png	IP66	Есть									100	Есть		Есть	Есть	Есть		Серия IBV				Есть	Термошкафы ITProm	Серия IBV	
